call_id,date,customer_code,product_code,market,sales_rep,duration_minutes,transcript,outcome
CALL002360,2019-08-01,90003180,A0418150108,Indonesia,Rep-08,22,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002361,2020-10-01,90015148,A3621150804,Norway,Rep-10,7,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002362,2021-06-01,80006154,A6219160103,Philiphines,Rep-03,23,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002363,2020-08-01,90016175,A0519150207,Poland,Rep-13,28,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002364,2018-11-01,90012035,A2319150304,Germany,Rep-08,26,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002365,2020-10-01,70020104,A6519160401,Austria,Rep-23,19,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002366,2019-11-01,70007199,A2721150706,South Korea,Rep-13,29,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002367,2021-03-01,90009130,A4821110806,Newzealand,Rep-18,20,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002368,2018-11-01,90010046,A4419110407,Bangladesh,Rep-08,23,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002369,2019-05-01,90001021,A2821150806,China,Rep-04,24,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002370,2021-05-01,90019202,A2821150805,Sweden,Rep-26,26,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002371,2021-06-01,90003180,A5721110504,Indonesia,Rep-24,30,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002372,2020-09-01,90006156,A0621150308,Philiphines,Rep-20,24,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002373,2019-09-01,90023025,A0921150601,Canada,Rep-14,12,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002374,2019-09-01,70010047,A0921150603,Bangladesh,Rep-10,12,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002375,2019-06-01,90015145,A4821110805,Norway,Rep-03,5,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002376,2020-07-01,90017059,A4821110805,Portugal,Rep-01,29,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002377,2018-10-01,70003182,A1018150101,Indonesia,Rep-13,12,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002378,2020-12-01,90008166,A2419150401,Australia,Rep-02,7,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002379,2018-10-01,90003180,A3018150201,Indonesia,Rep-24,16,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002380,2020-07-01,90016173,A4519110502,Poland,Rep-19,20,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002381,2020-06-01,90022078,A1319150401,USA,Rep-27,17,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002382,2021-01-01,90004063,A5419110203,Japan,Rep-28,13,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002383,2019-12-01,90016176,A6620160501,Poland,Rep-09,25,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002384,2019-03-01,90003180,A4520110506,Indonesia,Rep-01,22,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002385,2020-12-01,90022073,A4118110106,USA,Rep-07,16,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002386,2021-01-01,70023032,A3718150103,Canada,Rep-27,7,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002387,2021-05-01,90018110,A1018150102,Spain,Rep-24,27,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002388,2019-12-01,80006154,A4419110404,Philiphines,Rep-01,13,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002389,2021-08-01,90003180,A6818160201,Indonesia,Rep-03,28,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002390,2019-03-01,70010048,A0519150205,Bangladesh,Rep-17,10,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002391,2019-06-01,90021095,A1421150503,United Kingdom,Rep-27,8,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002392,2018-11-01,70010048,A4218110201,Bangladesh,Rep-25,13,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002393,2019-06-01,90013120,A6120110205,Italy,Rep-25,24,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002394,2021-02-01,70014142,A3320150501,Netherlands,Rep-30,29,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002395,2021-04-01,70005163,A5318110103,Pakistan,Rep-06,23,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002396,2020-11-01,90015145,A2821150801,Norway,Rep-29,13,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002397,2019-09-01,90020097,A1718150204,Austria,Rep-21,21,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
CALL002398,2021-05-01,90001020,A0519150205,China,Rep-12,25,"Sales Rep: Are you satisfied with the product? Customer: Yes, the product is performing well. Sales Rep: Would you consider increasing the order? Customer: We are evaluating the next purchase.",Follow-up required
