note_id,date,customer_code,product_code,market,sales_rep,note_text,deal_stage,competitor_mentioned
CRM003393,2021-06-01,70009134,A1118150201,Newzealand,Rep-02,Customer is considering a competitor because our price is higher.,Prospecting,1
CRM003394,2020-07-01,90016171,A5721110507,Poland,Rep-04,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003395,2021-07-01,90017059,A2118150102,Portugal,Rep-11,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003396,2021-04-01,90020102,A2520150502,Austria,Rep-20,Customer asked for more information about the premium variant.,Negotiation,0
CRM003397,2020-06-01,90014141,A0418150105,Netherlands,Rep-12,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003398,2020-07-01,90011185,A2419150404,France,Rep-27,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003399,2020-01-01,70005163,A4519110502,Pakistan,Rep-04,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003400,2019-12-01,90007197,A0418150108,South Korea,Rep-27,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003401,2020-06-01,70008170,A4620110606,Australia,Rep-09,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003402,2019-11-01,90017056,A5621110405,Portugal,Rep-24,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003403,2021-02-01,80007195,A4118110107,South Korea,Rep-20,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM003404,2019-10-01,90005161,A6621160503,Pakistan,Rep-11,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003405,2020-04-01,90001020,A0721150403,China,Rep-12,Customer asked for more information about the premium variant.,Negotiation,0
CRM003406,2021-03-01,90008168,A0621150308,Australia,Rep-30,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003407,2021-03-01,90012041,A4720110701,Germany,Rep-12,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003408,2019-04-01,90005162,A4419110408,Pakistan,Rep-29,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003409,2019-03-01,80001019,A2319150302,China,Rep-28,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003410,2018-12-01,90005160,A4721110708,Pakistan,Rep-30,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003411,2020-09-01,90009129,A0721150401,Newzealand,Rep-26,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003412,2021-03-01,90004062,A7321160301,Japan,Rep-20,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003413,2020-03-01,90023023,A1521150601,Canada,Rep-23,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003414,2019-11-01,70008169,A2520150505,Australia,Rep-27,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003415,2020-02-01,70009134,A0418150107,Newzealand,Rep-27,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003416,2020-01-01,70018115,A5620110401,Spain,Rep-24,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003417,2020-01-01,90013123,A6120110205,Italy,Rep-15,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003418,2020-06-01,90019202,A3621150806,Sweden,Rep-04,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM003419,2021-03-01,70003182,A1819150303,Indonesia,Rep-29,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003420,2019-03-01,70014143,A4720110701,Netherlands,Rep-21,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003421,2019-06-01,90009130,A6218160102,Newzealand,Rep-28,Customer asked for more information about the premium variant.,Negotiation,0
CRM003422,2019-11-01,90004067,A2821150801,Japan,Rep-29,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003423,2021-08-01,90010046,A4318110301,Bangladesh,Rep-22,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003424,2020-11-01,90011186,A3120150306,France,Rep-24,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003425,2020-02-01,70023031,A6621160503,Canada,Rep-08,Customer is considering a competitor because our price is higher.,Renewal,1
CRM003426,2020-09-01,70015151,A5419110207,Norway,Rep-29,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003427,2020-05-01,90018110,A5419110205,Spain,Rep-04,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM003428,2020-08-01,90011187,A6719160101,France,Rep-21,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003429,2020-11-01,90001021,A6819160203,China,Rep-23,Customer asked for more information about the premium variant.,Proposal,0
CRM003430,2019-10-01,70015152,A0320150301,Norway,Rep-23,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM003431,2019-02-01,90009132,A2620150601,Newzealand,Rep-26,Customer is satisfied with the product and is considering expanding the order.,Prospecting,0
CRM003432,2021-04-01,70003181,A3521150704,Indonesia,Rep-18,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003433,2019-03-01,90015145,A6419160301,Norway,Rep-08,Customer asked for more information about the premium variant.,Qualified,0
CRM003434,2021-07-01,90005159,A6119110201,Pakistan,Rep-05,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003435,2020-11-01,90005159,A6319160203,Pakistan,Rep-28,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003436,2020-08-01,80006154,A4021150405,Philiphines,Rep-23,Customer mentioned a competitor's promotional pricing.,Proposal,1
CRM003437,2021-04-01,90006156,A6718160102,Philiphines,Rep-19,Customer is satisfied with the product and is considering expanding the order.,Qualified,0
CRM003438,2020-04-01,70002017,A6119110202,India,Rep-07,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003439,2020-08-01,90021089,A2821150806,United Kingdom,Rep-14,Customer raised concerns about product availability and delayed delivery.,Negotiation,0
CRM003440,2018-12-01,90010046,A6119110202,Bangladesh,Rep-22,Customer asked for more information about the premium variant.,Negotiation,0
CRM003441,2020-08-01,90018113,A4821110808,Spain,Rep-14,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003442,2020-09-01,70006157,A3621150805,Philiphines,Rep-05,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003443,2019-06-01,90015144,A6019110108,Norway,Rep-24,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003444,2020-06-01,80007196,A1521150602,South Korea,Rep-08,Customer is satisfied with the product and is considering expanding the order.,Proposal,0
CRM003445,2019-01-01,70007198,A2118150101,South Korea,Rep-08,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003446,2020-03-01,90011192,A0519150203,France,Rep-18,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003447,2018-09-01,90018108,A3420150602,Spain,Rep-26,Customer mentioned a competitor's promotional pricing.,Renewal,1
CRM003448,2019-02-01,70015152,A4620110602,Norway,Rep-23,Customer asked for more information about the premium variant.,Proposal,0
CRM003449,2019-04-01,70005163,A6818160202,Pakistan,Rep-12,Customer asked for more information about the premium variant.,Proposal,0
CRM003450,2019-07-01,90017055,A3819150205,Portugal,Rep-19,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003451,2020-03-01,90015150,A3120150304,Norway,Rep-30,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM003452,2020-08-01,90020103,A2319150302,Austria,Rep-07,Customer requested a better commercial offer before renewing the purchase.,Renewal,0
CRM003453,2019-11-01,90002012,A6218160102,India,Rep-13,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
CRM003454,2021-07-01,90015148,A4620110607,Norway,Rep-12,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003455,2021-04-01,90005160,A0418150102,Pakistan,Rep-30,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003456,2020-09-01,90017051,A1919150403,Portugal,Rep-11,Customer requested a better commercial offer before renewing the purchase.,Proposal,0
CRM003457,2020-05-01,90016171,A6919160302,Poland,Rep-08,Customer asked for more information about the premium variant.,Qualified,0
CRM003458,2020-05-01,70006158,A4721110707,Philiphines,Rep-23,Customer is considering a competitor because our price is higher.,Renewal,1
CRM003459,2019-12-01,90009130,A2821150806,Newzealand,Rep-17,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM003460,2019-07-01,90002015,A5318110103,India,Rep-09,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003461,2020-12-01,90017056,A2918150105,Portugal,Rep-30,Customer asked for more information about the premium variant.,Qualified,0
CRM003462,2020-04-01,90011186,A2620150601,France,Rep-28,Customer asked for more information about the premium variant.,Negotiation,0
CRM003463,2020-02-01,90008167,A3119150301,Australia,Rep-05,Customer is considering a competitor because our price is higher.,Negotiation,1
CRM003464,2018-09-01,90017053,A2219150204,Portugal,Rep-23,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003465,2019-06-01,90023023,A2218150201,Canada,Rep-21,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003466,2021-03-01,90008167,A4118110107,Australia,Rep-10,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003467,2019-01-01,90011188,A4721110708,France,Rep-25,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003468,2020-07-01,90010044,A2720150701,Bangladesh,Rep-06,Customer raised concerns about product availability and delayed delivery.,Renewal,0
CRM003469,2020-09-01,90018113,A3421150606,Spain,Rep-16,Customer is considering a competitor because our price is higher.,Proposal,1
CRM003470,2020-09-01,90020099,A4520110504,Austria,Rep-21,Customer asked for more information about the premium variant.,Negotiation,0
CRM003471,2020-07-01,90009132,A4620110602,Newzealand,Rep-21,Customer is considering a competitor because our price is higher.,Qualified,1
CRM003472,2018-10-01,90022071,A0621150307,USA,Rep-18,Customer raised concerns about product availability and delayed delivery.,Qualified,0
CRM003473,2021-04-01,90021090,A0621150307,United Kingdom,Rep-12,Customer requested a better commercial offer before renewing the purchase.,Qualified,0
CRM003474,2020-10-01,90018109,A7119160102,Spain,Rep-17,Customer asked for more information about the premium variant.,Proposal,0
CRM003475,2019-01-01,90003179,A6818160202,Indonesia,Rep-25,Customer mentioned a competitor's promotional pricing.,Negotiation,1
CRM003476,2020-11-01,90012035,A3819150205,Germany,Rep-11,Customer asked for more information about the premium variant.,Qualified,0
CRM003477,2020-05-01,90020099,A3621150801,Austria,Rep-26,Customer mentioned a competitor's promotional pricing.,Qualified,1
CRM003478,2020-08-01,90011186,A3920150303,France,Rep-22,Customer raised concerns about product availability and delayed delivery.,Prospecting,0
CRM003479,2021-08-01,90011192,A2520150506,France,Rep-28,Customer requested a better commercial offer before renewing the purchase.,Negotiation,0
CRM003480,2021-08-01,70015151,A1618150101,Norway,Rep-03,Customer is considering a competitor because our price is higher.,Renewal,1
CRM003481,2020-10-01,90012039,A5318110102,Germany,Rep-08,Customer asked for more information about the premium variant.,Negotiation,0
CRM003482,2020-09-01,90022073,A5419110205,USA,Rep-28,Customer asked for more information about the premium variant.,Proposal,0
CRM003483,2021-03-01,90005160,A4118110104,Pakistan,Rep-03,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003484,2020-01-01,90023026,A6219160103,Canada,Rep-01,Customer is satisfied with the product and is considering expanding the order.,Renewal,0
CRM003485,2021-02-01,90004065,A2721150702,Japan,Rep-02,Customer asked for more information about the premium variant.,Proposal,0
CRM003486,2020-04-01,90020098,A3718150101,Austria,Rep-23,Customer raised concerns about product availability and delayed delivery.,Proposal,0
CRM003487,2018-10-01,80007196,A6719160101,South Korea,Rep-10,Customer is satisfied with the product and is considering expanding the order.,Negotiation,0
